city,group,sub_group,year,value
KOTA MADIUN,2023,Rokok dan Tembakau,2023,1.0666666666666669
KOTA SURABAYA,2023,Rokok dan Tembakau,2023,0.5575
KOTA TANGERANG,2023,Rokok dan Tembakau,2023,0.6741666666666667
KOTA CILEGON,2023,Rokok dan Tembakau,2023,0.7899999999999999
KOTA SERANG,2023,Rokok dan Tembakau,2023,0.8558333333333333
SINGARAJA,2023,Rokok dan Tembakau,2023,0.6233333333333334
KOTA DENPASAR,2023,Rokok dan Tembakau,2023,0.8308333333333334
KOTA MATARAM,2023,Rokok dan Tembakau,2023,0.77
KOTA BIMA,2023,Rokok dan Tembakau,2023,0.7983333333333333
WAINGAPU,2023,Rokok dan Tembakau,2023,0.285
MAUMERE,2023,Rokok dan Tembakau,2023,0.6558333333333334
KOTA KUPANG,2023,Rokok dan Tembakau,2023,1.130833333333333
SINTANG,2023,Rokok dan Tembakau,2023,0.6075
KOTA PONTIANAK,2023,Rokok dan Tembakau,2023,0.6783333333333332
KOTA SINGKAWANG,2023,Rokok dan Tembakau,2023,0.6708333333333333
SAMPIT,2023,Rokok dan Tembakau,2023,0.7033333333333333
KOTA PALANGKA RAYA,2023,Rokok dan Tembakau,2023,0.94
KOTA BARU,2023,Rokok dan Tembakau,2023,1.3091666666666668
TANJUNG,2023,Rokok dan Tembakau,2023,0.725
KOTA BANJARMASIN,2023,Rokok dan Tembakau,2023,0.9566666666666668
KOTA BALIKPAPAN,2023,Rokok dan Tembakau,2023,0.7141666666666664
KOTA SAMARINDA,2023,Rokok dan Tembakau,2023,0.9033333333333334
TANJUNG SELOR,2023,Rokok dan Tembakau,2023,0.5233333333333332
KOTA TARAKAN,2023,Rokok dan Tembakau,2023,0.4783333333333333
KOTA MANADO,2023,Rokok dan Tembakau,2023,0.0875
KOTA KOTAMOBAGU,2023,Rokok dan Tembakau,2023,0.7041666666666666
LUWUK,2023,Rokok dan Tembakau,2023,0.595
KOTA PALU,2023,Rokok dan Tembakau,2023,0.7166666666666667
BULUKUMBA,2023,Rokok dan Tembakau,2023,0.2175
WATAMPONE,2023,Rokok dan Tembakau,2023,0.445
KOTA MAKASSAR,2023,Rokok dan Tembakau,2023,0.6758333333333334
KOTA PARE-PARE,2023,Rokok dan Tembakau,2023,0.3841666666666667
KOTA PALOPO,2023,Rokok dan Tembakau,2023,0.5291666666666667
KOTA KENDARI,2023,Rokok dan Tembakau,2023,0.9575
KOTA BUA-BAU,2023,Rokok dan Tembakau,2023,0.1425
KOTA GORONTALO,2023,Rokok dan Tembakau,2023,0.6108333333333333
MAMUJU,2023,Rokok dan Tembakau,2023,0.4574999999999999
KOTA AMBON,2023,Rokok dan Tembakau,2023,0.9208333333333332
KOTA TUAL,2023,Rokok dan Tembakau,2023,0.9608333333333334
KOTA TERNATE,2023,Rokok dan Tembakau,2023,0.4708333333333334
MANOKWARI,2023,Rokok dan Tembakau,2023,1.2425000000000002
KOTA SORONG,2023,Rokok dan Tembakau,2023,0.7800000000000001
MERAUKE,2023,Rokok dan Tembakau,2023,1.1841666666666668
TIMIKA,2023,Rokok dan Tembakau,2023,1.1516666666666666
KOTA JAYAPURA,2023,Rokok dan Tembakau,2023,0.8441666666666667
INDONESIA,2023,Rokok dan Tembakau,2023,0.7075
