city,group,sub_group,year,value
KOTA JAYAPURA,2020,Rokok dan Tembakau,2020,105.20333333333332
INDONESIA,2020,Rokok dan Tembakau,2020,113.26416666666664
KOTA MEULABOH,2021,"Makanan, Minuman dan Tembakau",2021,116.9375
KOTA BANDA ACEH,2021,"Makanan, Minuman dan Tembakau",2021,108.26
KOTA LHOKSEUMAWE,2021,"Makanan, Minuman dan Tembakau",2021,111.7425
KOTA SIBOLGA,2021,"Makanan, Minuman dan Tembakau",2021,109.96833333333336
KOTA PEMATANG SIANTAR,2021,"Makanan, Minuman dan Tembakau",2021,110.48166666666668
KOTA MEDAN,2021,"Makanan, Minuman dan Tembakau",2021,105.43333333333337
KOTA PADANGSIDIMPUAN,2021,"Makanan, Minuman dan Tembakau",2021,109.64666666666666
KOTA GUNUNGSITOLI,2021,"Makanan, Minuman dan Tembakau",2021,112.45416666666668
KOTA PADANG,2021,"Makanan, Minuman dan Tembakau",2021,107.51833333333332
KOTA BUKITTINGGI,2021,"Makanan, Minuman dan Tembakau",2021,107.16
TEMBILAHAN,2021,"Makanan, Minuman dan Tembakau",2021,107.94833333333332
KOTA PEKANBARU,2021,"Makanan, Minuman dan Tembakau",2021,107.31250000000004
KOTA DUMAI,2021,"Makanan, Minuman dan Tembakau",2021,111.20583333333332
BUNGO,2021,"Makanan, Minuman dan Tembakau",2021,108.13416666666666
KOTA JAMBI,2021,"Makanan, Minuman dan Tembakau",2021,108.505
KOTA PALEMBANG,2021,"Makanan, Minuman dan Tembakau",2021,106.07583333333332
KOTA LUBUKLINGGAU,2021,"Makanan, Minuman dan Tembakau",2021,105.23083333333334
KOTA BENGKULU,2021,"Makanan, Minuman dan Tembakau",2021,104.91083333333334
KOTA BANDAR LAMPUNG,2021,"Makanan, Minuman dan Tembakau",2021,111.11083333333336
KOTA METRO,2021,"Makanan, Minuman dan Tembakau",2021,108.81
TANJUNG PANDAN,2021,"Makanan, Minuman dan Tembakau",2021,112.99416666666666
KOTA PANGKAL PINANG,2021,"Makanan, Minuman dan Tembakau",2021,109.9975
KOTA BATAM,2021,"Makanan, Minuman dan Tembakau",2021,111.07083333333334
KOTA TANJUNG PINANG,2021,"Makanan, Minuman dan Tembakau",2021,107.39916666666667
DKI JAKARTA,2021,"Makanan, Minuman dan Tembakau",2021,111.69833333333337
KOTA BOGOR,2021,"Makanan, Minuman dan Tembakau",2021,108.59749999999998
KOTA SUKABUMI,2021,"Makanan, Minuman dan Tembakau",2021,107.12666666666668
KOTA BANDUNG,2021,"Makanan, Minuman dan Tembakau",2021,110.36833333333334
KOTA CIREBON,2021,"Makanan, Minuman dan Tembakau",2021,107.22833333333332
KOTA BEKASI,2021,"Makanan, Minuman dan Tembakau",2021,109.80666666666666
KOTA DEPOK,2021,"Makanan, Minuman dan Tembakau",2021,109.8975
KOTA TASIKMALAYA,2021,"Makanan, Minuman dan Tembakau",2021,105.57083333333334
CILACAP,2021,"Makanan, Minuman dan Tembakau",2021,106.71416666666666
PURWOKERTO,2021,"Makanan, Minuman dan Tembakau",2021,107.39333333333336
KUDUS,2021,"Makanan, Minuman dan Tembakau",2021,107.07166666666669
KOTA SURAKARTA,2021,"Makanan, Minuman dan Tembakau",2021,107.725
KOTA SEMARANG,2021,"Makanan, Minuman dan Tembakau",2021,110.68916666666668
KOTA TEGAL,2021,"Makanan, Minuman dan Tembakau",2021,106.1825
KOTA YOGYAKARTA,2021,"Makanan, Minuman dan Tembakau",2021,108.93583333333332
JEMBER,2021,"Makanan, Minuman dan Tembakau",2021,108.035
BANYUWANGI,2021,"Makanan, Minuman dan Tembakau",2021,102.98583333333332
SUMENEP,2021,"Makanan, Minuman dan Tembakau",2021,107.38
KOTA KEDIRI,2021,"Makanan, Minuman dan Tembakau",2021,110.39583333333331
KOTA MALANG,2021,"Makanan, Minuman dan Tembakau",2021,107.58583333333333
KOTA PROBOLINGGO,2021,"Makanan, Minuman dan Tembakau",2021,106.31166666666664
KOTA MADIUN,2021,"Makanan, Minuman dan Tembakau",2021,109.11833333333334
KOTA SURABAYA,2021,"Makanan, Minuman dan Tembakau",2021,106.28583333333336
KOTA TANGERANG,2021,"Makanan, Minuman dan Tembakau",2021,108.00833333333333
KOTA CILEGON,2021,"Makanan, Minuman dan Tembakau",2021,109.7175
KOTA SERANG,2021,"Makanan, Minuman dan Tembakau",2021,110.25333333333332
SINGARAJA,2021,"Makanan, Minuman dan Tembakau",2021,109.07416666666668
KOTA DENPASAR,2021,"Makanan, Minuman dan Tembakau",2021,105.0
KOTA MATARAM,2021,"Makanan, Minuman dan Tembakau",2021,108.62666666666668
KOTA BIMA,2021,"Makanan, Minuman dan Tembakau",2021,107.24250000000002
WAINGAPU,2021,"Makanan, Minuman dan Tembakau",2021,112.89416666666666
MAUMERE,2021,"Makanan, Minuman dan Tembakau",2021,109.35083333333334
KOTA KUPANG,2021,"Makanan, Minuman dan Tembakau",2021,108.155
SINTANG,2021,"Makanan, Minuman dan Tembakau",2021,112.25083333333336
KOTA PONTIANAK,2021,"Makanan, Minuman dan Tembakau",2021,110.78
KOTA SINGKAWANG,2021,"Makanan, Minuman dan Tembakau",2021,107.85916666666668
SAMPIT,2021,"Makanan, Minuman dan Tembakau",2021,110.22416666666668
KOTA PALANGKA RAYA,2021,"Makanan, Minuman dan Tembakau",2021,112.67833333333334
KOTA BARU,2021,"Makanan, Minuman dan Tembakau",2021,115.20750000000002
TANJUNG,2021,"Makanan, Minuman dan Tembakau",2021,112.2975
KOTA BANJARMASIN,2021,"Makanan, Minuman dan Tembakau",2021,112.90083333333332
KOTA BALIKPAPAN,2021,"Makanan, Minuman dan Tembakau",2021,108.48583333333336
KOTA SAMARINDA,2021,"Makanan, Minuman dan Tembakau",2021,107.1775
TANJUNG SELOR,2021,"Makanan, Minuman dan Tembakau",2021,103.07333333333334
KOTA TARAKAN,2021,"Makanan, Minuman dan Tembakau",2021,106.45833333333331
KOTA MANADO,2021,"Makanan, Minuman dan Tembakau",2021,110.49166666666666
KOTA KOTAMOBAGU,2021,"Makanan, Minuman dan Tembakau",2021,109.435
LUWUK,2021,"Makanan, Minuman dan Tembakau",2021,113.62833333333332
KOTA PALU,2021,"Makanan, Minuman dan Tembakau",2021,113.89249999999998
BULUKUMBA,2021,"Makanan, Minuman dan Tembakau",2021,104.39333333333332
WATAMPONE,2021,"Makanan, Minuman dan Tembakau",2021,105.7
KOTA MAKASSAR,2021,"Makanan, Minuman dan Tembakau",2021,111.35416666666664
KOTA PARE-PARE,2021,"Makanan, Minuman dan Tembakau",2021,107.73666666666668
KOTA PALOPO,2021,"Makanan, Minuman dan Tembakau",2021,110.41166666666668
KOTA KENDARI,2021,"Makanan, Minuman dan Tembakau",2021,112.27083333333336
KOTA BUA-BAU,2021,"Makanan, Minuman dan Tembakau",2021,104.82
KOTA GORONTALO,2021,"Makanan, Minuman dan Tembakau",2021,109.0625
MAMUJU,2021,"Makanan, Minuman dan Tembakau",2021,114.99916666666668
KOTA AMBON,2021,"Makanan, Minuman dan Tembakau",2021,106.445
KOTA TUAL,2021,"Makanan, Minuman dan Tembakau",2021,112.01
KOTA TERNATE,2021,"Makanan, Minuman dan Tembakau",2021,116.30333333333331
MANOKWARI,2021,"Makanan, Minuman dan Tembakau",2021,108.50083333333336
KOTA SORONG,2021,"Makanan, Minuman dan Tembakau",2021,112.42833333333334
MERAUKE,2021,"Makanan, Minuman dan Tembakau",2021,108.05916666666668
TIMIKA,2021,"Makanan, Minuman dan Tembakau",2021,114.325
KOTA JAYAPURA,2021,"Makanan, Minuman dan Tembakau",2021,104.79833333333332
INDONESIA,2021,"Makanan, Minuman dan Tembakau",2021,109.39
KOTA MEULABOH,2021,Makanan,2021,118.47666666666665
KOTA BANDA ACEH,2021,Makanan,2021,107.78416666666664
KOTA LHOKSEUMAWE,2021,Makanan,2021,112.00916666666666
KOTA SIBOLGA,2021,Makanan,2021,110.2425
KOTA PEMATANG SIANTAR,2021,Makanan,2021,110.165
KOTA MEDAN,2021,Makanan,2021,104.70166666666664
KOTA PADANGSIDIMPUAN,2021,Makanan,2021,108.94583333333335
KOTA GUNUNGSITOLI,2021,Makanan,2021,113.75666666666666
KOTA PADANG,2021,Makanan,2021,105.76416666666664
KOTA BUKITTINGGI,2021,Makanan,2021,104.23916666666666
TEMBILAHAN,2021,Makanan,2021,106.7125
KOTA PEKANBARU,2021,Makanan,2021,106.47583333333334
KOTA DUMAI,2021,Makanan,2021,109.22833333333334
BUNGO,2021,Makanan,2021,106.08916666666669
KOTA JAMBI,2021,Makanan,2021,107.04083333333334
KOTA PALEMBANG,2021,Makanan,2021,104.89166666666668
KOTA LUBUKLINGGAU,2021,Makanan,2021,103.86583333333334
KOTA BENGKULU,2021,Makanan,2021,101.87083333333334
KOTA BANDAR LAMPUNG,2021,Makanan,2021,109.87583333333336
KOTA METRO,2021,Makanan,2021,107.17583333333334
TANJUNG PANDAN,2021,Makanan,2021,113.16833333333334
KOTA PANGKAL PINANG,2021,Makanan,2021,108.60916666666668
KOTA BATAM,2021,Makanan,2021,110.13916666666668
KOTA TANJUNG PINANG,2021,Makanan,2021,106.75
DKI JAKARTA,2021,Makanan,2021,109.98833333333334
KOTA BOGOR,2021,Makanan,2021,107.10916666666668
KOTA SUKABUMI,2021,Makanan,2021,103.94666666666669
KOTA BANDUNG,2021,Makanan,2021,109.68916666666664
KOTA CIREBON,2021,Makanan,2021,106.05583333333333
KOTA BEKASI,2021,Makanan,2021,109.86083333333336
KOTA DEPOK,2021,Makanan,2021,109.48333333333332
KOTA TASIKMALAYA,2021,Makanan,2021,104.10416666666669
CILACAP,2021,Makanan,2021,104.52833333333336
PURWOKERTO,2021,Makanan,2021,105.4825
KUDUS,2021,Makanan,2021,105.43583333333332
KOTA SURAKARTA,2021,Makanan,2021,106.43
KOTA SEMARANG,2021,Makanan,2021,110.03000000000002
KOTA TEGAL,2021,Makanan,2021,104.81166666666668
KOTA YOGYAKARTA,2021,Makanan,2021,107.5125
JEMBER,2021,Makanan,2021,106.03583333333331
BANYUWANGI,2021,Makanan,2021,100.27083333333331
SUMENEP,2021,Makanan,2021,106.81916666666666
KOTA KEDIRI,2021,Makanan,2021,108.97833333333332
KOTA MALANG,2021,Makanan,2021,106.53833333333334
KOTA PROBOLINGGO,2021,Makanan,2021,106.2375
KOTA MADIUN,2021,Makanan,2021,107.60583333333336
KOTA SURABAYA,2021,Makanan,2021,105.69166666666666
KOTA TANGERANG,2021,Makanan,2021,107.265
KOTA CILEGON,2021,Makanan,2021,108.44583333333334
KOTA SERANG,2021,Makanan,2021,108.635
SINGARAJA,2021,Makanan,2021,107.48250000000002
KOTA DENPASAR,2021,Makanan,2021,103.805
KOTA MATARAM,2021,Makanan,2021,108.01166666666668
KOTA BIMA,2021,Makanan,2021,105.9475
WAINGAPU,2021,Makanan,2021,114.8866666666667
MAUMERE,2021,Makanan,2021,108.8975
KOTA KUPANG,2021,Makanan,2021,107.13416666666669
SINTANG,2021,Makanan,2021,112.11833333333334
KOTA PONTIANAK,2021,Makanan,2021,110.19833333333332
KOTA SINGKAWANG,2021,Makanan,2021,106.83750000000002
SAMPIT,2021,Makanan,2021,108.925
KOTA PALANGKA RAYA,2021,Makanan,2021,111.525
KOTA BARU,2021,Makanan,2021,116.37583333333332
TANJUNG,2021,Makanan,2021,111.625
KOTA BANJARMASIN,2021,Makanan,2021,112.43416666666668
KOTA BALIKPAPAN,2021,Makanan,2021,107.6075
KOTA SAMARINDA,2021,Makanan,2021,106.79166666666669
TANJUNG SELOR,2021,Makanan,2021,101.20166666666668
KOTA TARAKAN,2021,Makanan,2021,105.65000000000002
KOTA MANADO,2021,Makanan,2021,108.62916666666663
KOTA KOTAMOBAGU,2021,Makanan,2021,108.35166666666667
LUWUK,2021,Makanan,2021,111.75166666666668
KOTA PALU,2021,Makanan,2021,113.88583333333334
BULUKUMBA,2021,Makanan,2021,102.60583333333334
WATAMPONE,2021,Makanan,2021,104.90833333333336
KOTA MAKASSAR,2021,Makanan,2021,111.13083333333331
KOTA PARE-PARE,2021,Makanan,2021,106.12166666666668
KOTA PALOPO,2021,Makanan,2021,110.59916666666668
KOTA KENDARI,2021,Makanan,2021,111.84000000000002
KOTA BUA-BAU,2021,Makanan,2021,102.46833333333336
KOTA GORONTALO,2021,Makanan,2021,108.42583333333334
MAMUJU,2021,Makanan,2021,115.28666666666663
KOTA AMBON,2021,Makanan,2021,104.93916666666668
KOTA TUAL,2021,Makanan,2021,111.48
KOTA TERNATE,2021,Makanan,2021,116.34583333333332
MANOKWARI,2021,Makanan,2021,106.135
KOTA SORONG,2021,Makanan,2021,113.19083333333332
MERAUKE,2021,Makanan,2021,105.19666666666669
TIMIKA,2021,Makanan,2021,117.02916666666668
KOTA JAYAPURA,2021,Makanan,2021,104.77166666666666
INDONESIA,2021,Makanan,2021,108.36166666666666
KOTA MEULABOH,2021,Minuman yang Tidak Beralkohol,2021,103.0133333333333
KOTA BANDA ACEH,2021,Minuman yang Tidak Beralkohol,2021,102.435
KOTA LHOKSEUMAWE,2021,Minuman yang Tidak Beralkohol,2021,105.15083333333337
KOTA SIBOLGA,2021,Minuman yang Tidak Beralkohol,2021,104.40000000000002
KOTA PEMATANG SIANTAR,2021,Minuman yang Tidak Beralkohol,2021,103.6108333333333
KOTA MEDAN,2021,Minuman yang Tidak Beralkohol,2021,100.35166666666667
KOTA PADANGSIDIMPUAN,2021,Minuman yang Tidak Beralkohol,2021,104.2125
KOTA GUNUNGSITOLI,2021,Minuman yang Tidak Beralkohol,2021,101.05166666666668
KOTA PADANG,2021,Minuman yang Tidak Beralkohol,2021,114.7675
KOTA BUKITTINGGI,2021,Minuman yang Tidak Beralkohol,2021,108.34083333333332
TEMBILAHAN,2021,Minuman yang Tidak Beralkohol,2021,106.11166666666668
KOTA PEKANBARU,2021,Minuman yang Tidak Beralkohol,2021,105.17666666666666
KOTA DUMAI,2021,Minuman yang Tidak Beralkohol,2021,104.71416666666669
BUNGO,2021,Minuman yang Tidak Beralkohol,2021,105.68416666666666
KOTA JAMBI,2021,Minuman yang Tidak Beralkohol,2021,102.77666666666666
KOTA PALEMBANG,2021,Minuman yang Tidak Beralkohol,2021,113.1175
KOTA LUBUKLINGGAU,2021,Minuman yang Tidak Beralkohol,2021,118.925
KOTA BENGKULU,2021,Minuman yang Tidak Beralkohol,2021,107.09
KOTA BANDAR LAMPUNG,2021,Minuman yang Tidak Beralkohol,2021,109.6175
KOTA METRO,2021,Minuman yang Tidak Beralkohol,2021,104.4025
TANJUNG PANDAN,2021,Minuman yang Tidak Beralkohol,2021,100.58333333333331
KOTA PANGKAL PINANG,2021,Minuman yang Tidak Beralkohol,2021,114.9175
KOTA BATAM,2021,Minuman yang Tidak Beralkohol,2021,102.92
KOTA TANJUNG PINANG,2021,Minuman yang Tidak Beralkohol,2021,102.3575
DKI JAKARTA,2021,Minuman yang Tidak Beralkohol,2021,111.555
KOTA BOGOR,2021,Minuman yang Tidak Beralkohol,2021,115.79833333333332
KOTA SUKABUMI,2021,Minuman yang Tidak Beralkohol,2021,109.13583333333332
KOTA BANDUNG,2021,Minuman yang Tidak Beralkohol,2021,108.40666666666668
KOTA CIREBON,2021,Minuman yang Tidak Beralkohol,2021,111.4475
KOTA BEKASI,2021,Minuman yang Tidak Beralkohol,2021,104.59583333333332
KOTA DEPOK,2021,Minuman yang Tidak Beralkohol,2021,106.10583333333336
KOTA TASIKMALAYA,2021,Minuman yang Tidak Beralkohol,2021,103.88166666666667
CILACAP,2021,Minuman yang Tidak Beralkohol,2021,108.94916666666666
PURWOKERTO,2021,Minuman yang Tidak Beralkohol,2021,104.3725
KUDUS,2021,Minuman yang Tidak Beralkohol,2021,111.11333333333334
KOTA SURAKARTA,2021,Minuman yang Tidak Beralkohol,2021,109.08250000000002
KOTA SEMARANG,2021,Minuman yang Tidak Beralkohol,2021,112.8175
KOTA TEGAL,2021,Minuman yang Tidak Beralkohol,2021,102.93916666666664
KOTA YOGYAKARTA,2021,Minuman yang Tidak Beralkohol,2021,109.72583333333333
JEMBER,2021,Minuman yang Tidak Beralkohol,2021,104.06916666666666
BANYUWANGI,2021,Minuman yang Tidak Beralkohol,2021,105.84583333333332
SUMENEP,2021,Minuman yang Tidak Beralkohol,2021,105.03333333333336
KOTA KEDIRI,2021,Minuman yang Tidak Beralkohol,2021,112.00916666666666
KOTA MALANG,2021,Minuman yang Tidak Beralkohol,2021,105.04249999999998
KOTA PROBOLINGGO,2021,Minuman yang Tidak Beralkohol,2021,104.84666666666668
KOTA MADIUN,2021,Minuman yang Tidak Beralkohol,2021,104.92416666666666
KOTA SURABAYA,2021,Minuman yang Tidak Beralkohol,2021,105.33416666666668
KOTA TANGERANG,2021,Minuman yang Tidak Beralkohol,2021,108.76
KOTA CILEGON,2021,Minuman yang Tidak Beralkohol,2021,102.39750000000002
KOTA SERANG,2021,Minuman yang Tidak Beralkohol,2021,114.38833333333332
SINGARAJA,2021,Minuman yang Tidak Beralkohol,2021,111.09
KOTA DENPASAR,2021,Minuman yang Tidak Beralkohol,2021,105.95833333333331
KOTA MATARAM,2021,Minuman yang Tidak Beralkohol,2021,105.60333333333332
KOTA BIMA,2021,Minuman yang Tidak Beralkohol,2021,103.67833333333334
WAINGAPU,2021,Minuman yang Tidak Beralkohol,2021,97.12083333333334
MAUMERE,2021,Minuman yang Tidak Beralkohol,2021,104.53833333333336
KOTA KUPANG,2021,Minuman yang Tidak Beralkohol,2021,102.62833333333332
SINTANG,2021,Minuman yang Tidak Beralkohol,2021,110.42166666666668
KOTA PONTIANAK,2021,Minuman yang Tidak Beralkohol,2021,110.86416666666666
KOTA SINGKAWANG,2021,Minuman yang Tidak Beralkohol,2021,104.4875
SAMPIT,2021,Minuman yang Tidak Beralkohol,2021,109.41500000000002
KOTA PALANGKA RAYA,2021,Minuman yang Tidak Beralkohol,2021,105.70083333333332
KOTA BARU,2021,Minuman yang Tidak Beralkohol,2021,93.01
TANJUNG,2021,Minuman yang Tidak Beralkohol,2021,112.87000000000002
KOTA BANJARMASIN,2021,Minuman yang Tidak Beralkohol,2021,109.7225
KOTA BALIKPAPAN,2021,Minuman yang Tidak Beralkohol,2021,108.46083333333333
KOTA SAMARINDA,2021,Minuman yang Tidak Beralkohol,2021,106.21666666666664
TANJUNG SELOR,2021,Minuman yang Tidak Beralkohol,2021,105.24083333333331
KOTA TARAKAN,2021,Minuman yang Tidak Beralkohol,2021,108.07
KOTA MANADO,2021,Minuman yang Tidak Beralkohol,2021,116.38916666666664
KOTA KOTAMOBAGU,2021,Minuman yang Tidak Beralkohol,2021,103.60416666666664
LUWUK,2021,Minuman yang Tidak Beralkohol,2021,130.4366666666667
KOTA PALU,2021,Minuman yang Tidak Beralkohol,2021,108.30083333333334
BULUKUMBA,2021,Minuman yang Tidak Beralkohol,2021,112.34666666666668
WATAMPONE,2021,Minuman yang Tidak Beralkohol,2021,106.7875
KOTA MAKASSAR,2021,Minuman yang Tidak Beralkohol,2021,115.57166666666666
KOTA PARE-PARE,2021,Minuman yang Tidak Beralkohol,2021,106.45916666666666
KOTA PALOPO,2021,Minuman yang Tidak Beralkohol,2021,103.74
KOTA KENDARI,2021,Minuman yang Tidak Beralkohol,2021,110.74583333333334
KOTA BUA-BAU,2021,Minuman yang Tidak Beralkohol,2021,103.08333333333331
KOTA GORONTALO,2021,Minuman yang Tidak Beralkohol,2021,104.97916666666664
MAMUJU,2021,Minuman yang Tidak Beralkohol,2021,104.12166666666668
KOTA AMBON,2021,Minuman yang Tidak Beralkohol,2021,103.60333333333335
KOTA TUAL,2021,Minuman yang Tidak Beralkohol,2021,105.3
KOTA TERNATE,2021,Minuman yang Tidak Beralkohol,2021,114.31666666666668
MANOKWARI,2021,Minuman yang Tidak Beralkohol,2021,113.3225
KOTA SORONG,2021,Minuman yang Tidak Beralkohol,2021,99.81583333333332
MERAUKE,2021,Minuman yang Tidak Beralkohol,2021,117.95416666666668
TIMIKA,2021,Minuman yang Tidak Beralkohol,2021,82.16499999999999
KOTA JAYAPURA,2021,Minuman yang Tidak Beralkohol,2021,102.45916666666668
INDONESIA,2021,Minuman yang Tidak Beralkohol,2021,108.44833333333332
KOTA SIBOLGA,2021,Minuman Beralkohol,2021,133.32999999999998
KOTA PEMATANG SIANTAR,2021,Minuman Beralkohol,2021,103.31
KOTA GUNUNGSITOLI,2021,Minuman Beralkohol,2021,100.0
KOTA BATAM,2021,Minuman Beralkohol,2021,97.62083333333334
KOTA TANJUNG PINANG,2021,Minuman Beralkohol,2021,102.62833333333332
SINGARAJA,2021,Minuman Beralkohol,2021,115.84749999999998
KOTA DENPASAR,2021,Minuman Beralkohol,2021,106.0075
WAINGAPU,2021,Minuman Beralkohol,2021,100.43000000000002
MAUMERE,2021,Minuman Beralkohol,2021,100.50166666666668
KOTA KUPANG,2021,Minuman Beralkohol,2021,101.6025
KOTA MANADO,2021,Minuman Beralkohol,2021,111.1275
KOTA KOTAMOBAGU,2021,Minuman Beralkohol,2021,105.09083333333332
KOTA AMBON,2021,Minuman Beralkohol,2021,108.7025
KOTA TUAL,2021,Minuman Beralkohol,2021,115.47166666666668
KOTA SORONG,2021,Minuman Beralkohol,2021,98.78000000000002
MERAUKE,2021,Minuman Beralkohol,2021,101.63666666666668
TIMIKA,2021,Minuman Beralkohol,2021,104.4825
KOTA JAYAPURA,2021,Minuman Beralkohol,2021,100.53
INDONESIA,2021,Minuman Beralkohol,2021,103.13083333333334
KOTA MEULABOH,2021,Rokok dan Tembakau,2021,115.8525
KOTA BANDA ACEH,2021,Rokok dan Tembakau,2021,115.485
KOTA LHOKSEUMAWE,2021,Rokok dan Tembakau,2021,114.28916666666665
KOTA SIBOLGA,2021,Rokok dan Tembakau,2021,109.89000000000004
KOTA PEMATANG SIANTAR,2021,Rokok dan Tembakau,2021,114.55833333333334
KOTA MEDAN,2021,Rokok dan Tembakau,2021,114.42166666666668
KOTA PADANGSIDIMPUAN,2021,Rokok dan Tembakau,2021,117.14833333333335
KOTA GUNUNGSITOLI,2021,Rokok dan Tembakau,2021,111.6875
KOTA PADANG,2021,Rokok dan Tembakau,2021,115.48000000000002
KOTA BUKITTINGGI,2021,Rokok dan Tembakau,2021,121.11333333333332
TEMBILAHAN,2021,Rokok dan Tembakau,2021,117.10833333333336
KOTA PEKANBARU,2021,Rokok dan Tembakau,2021,113.22666666666665
KOTA DUMAI,2021,Rokok dan Tembakau,2021,124.06083333333332
BUNGO,2021,Rokok dan Tembakau,2021,116.99166666666666
KOTA JAMBI,2021,Rokok dan Tembakau,2021,121.24
KOTA PALEMBANG,2021,Rokok dan Tembakau,2021,113.43333333333332
KOTA LUBUKLINGGAU,2021,Rokok dan Tembakau,2021,111.12833333333332
KOTA BENGKULU,2021,Rokok dan Tembakau,2021,117.36166666666668
KOTA BANDAR LAMPUNG,2021,Rokok dan Tembakau,2021,117.87
KOTA METRO,2021,Rokok dan Tembakau,2021,118.87166666666668
TANJUNG PANDAN,2021,Rokok dan Tembakau,2021,118.1125
KOTA PANGKAL PINANG,2021,Rokok dan Tembakau,2021,116.7825
KOTA BATAM,2021,Rokok dan Tembakau,2021,124.00666666666666
KOTA TANJUNG PINANG,2021,Rokok dan Tembakau,2021,115.47416666666668
DKI JAKARTA,2021,Rokok dan Tembakau,2021,125.9325
KOTA BOGOR,2021,Rokok dan Tembakau,2021,114.00166666666668
KOTA SUKABUMI,2021,Rokok dan Tembakau,2021,121.8175
KOTA BANDUNG,2021,Rokok dan Tembakau,2021,115.925
KOTA CIREBON,2021,Rokok dan Tembakau,2021,111.18166666666666
KOTA BEKASI,2021,Rokok dan Tembakau,2021,117.62916666666668
KOTA DEPOK,2021,Rokok dan Tembakau,2021,114.50166666666668
KOTA TASIKMALAYA,2021,Rokok dan Tembakau,2021,115.63583333333334
CILACAP,2021,Rokok dan Tembakau,2021,116.88083333333336
PURWOKERTO,2021,Rokok dan Tembakau,2021,118.73416666666668
KUDUS,2021,Rokok dan Tembakau,2021,114.275
KOTA SURAKARTA,2021,Rokok dan Tembakau,2021,116.9825
KOTA SEMARANG,2021,Rokok dan Tembakau,2021,114.68666666666668
KOTA TEGAL,2021,Rokok dan Tembakau,2021,115.63666666666666
KOTA YOGYAKARTA,2021,Rokok dan Tembakau,2021,117.79333333333332
JEMBER,2021,Rokok dan Tembakau,2021,121.77416666666664
BANYUWANGI,2021,Rokok dan Tembakau,2021,117.395
SUMENEP,2021,Rokok dan Tembakau,2021,112.89166666666668
KOTA KEDIRI,2021,Rokok dan Tembakau,2021,117.63500000000003
KOTA MALANG,2021,Rokok dan Tembakau,2021,119.15250000000002
KOTA PROBOLINGGO,2021,Rokok dan Tembakau,2021,107.96
KOTA MADIUN,2021,Rokok dan Tembakau,2021,123.98583333333336
KOTA SURABAYA,2021,Rokok dan Tembakau,2021,116.24583333333337
KOTA TANGERANG,2021,Rokok dan Tembakau,2021,113.0675
KOTA CILEGON,2021,Rokok dan Tembakau,2021,120.9625
KOTA SERANG,2021,Rokok dan Tembakau,2021,115.84250000000002
