province,commodity,area,value
Sumatera Barat,Barang tahan lama/Durable goods,rural,40655.0
Sumatera Barat,"Pajak, pungutan, dan asuransi/Taxes and insurance",rural,43199.0
Sumatera Barat,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,rural,19218.0
Sumatera Barat,Jumlah bukan makanan/Total non-food,rural,519011.0
Sumatera Barat,Jumlah/Total,rural,1259553.0
Sumatera Barat,Padi-padian/Cereals,total,105298.0
Sumatera Barat,Umbi-umbian/Tubers,total,9295.0
Sumatera Barat,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,total,70645.0
Sumatera Barat,Daging/Meat,total,28625.0
Sumatera Barat,Telur dan susu/Eggs and milk,total,33763.0
Sumatera Barat,Sayur-sayuran/Vegetables,total,85076.0
Sumatera Barat,Kacang-kacangan/Legumes,total,10043.0
Sumatera Barat,Buah-buahan/Fruits,total,37119.0
Sumatera Barat,Minyak dan kelapa/Oil and coconut,total,27451.0
Sumatera Barat,Bahan minuman/Beverages stuffs,total,17681.0
Sumatera Barat,Bumbu-bumbuan/Spices,total,11761.0
Sumatera Barat,Konsumsi lainnya/Miscellaneous food items,total,9737.0
Sumatera Barat,Makanan dan minuman jadi/Prepared food and beverages,total,238840.0
Sumatera Barat,Rokok/Cigarettes,total,112394.0
Sumatera Barat,Jumlah makanan/Total food,total,797728.0
Sumatera Barat,Perumahan dan fasilitas rumah tangga/Housing and household facilities,total,330299.0
Sumatera Barat,Aneka barang dan jasa/Goods and services,total,167921.0
Sumatera Barat,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",total,49497.0
Sumatera Barat,Barang tahan lama/Durable goods,total,57127.0
Sumatera Barat,"Pajak, pungutan, dan asuransi/Taxes and insurance",total,55409.0
Sumatera Barat,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,total,22873.0
Sumatera Barat,Jumlah bukan makanan/Total non-food,total,683125.0
Sumatera Barat,Jumlah/Total,total,1480853.0
Sumatera Selatan,Padi-padian/Cereals,urban,80487.0
Sumatera Selatan,Umbi-umbian/Tubers,urban,7676.0
Sumatera Selatan,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,urban,75658.0
Sumatera Selatan,Daging/Meat,urban,40056.0
Sumatera Selatan,Telur dan susu/Eggs and milk,urban,52618.0
Sumatera Selatan,Sayur-sayuran/Vegetables,urban,64467.0
Sumatera Selatan,Kacang-kacangan/Legumes,urban,13121.0
Sumatera Selatan,Buah-buahan/Fruits,urban,52061.0
Sumatera Selatan,Minyak dan kelapa/Oil and coconut,urban,16022.0
Sumatera Selatan,Bahan minuman/Beverages stuffs,urban,20562.0
Sumatera Selatan,Bumbu-bumbuan/Spices,urban,16493.0
Sumatera Selatan,Konsumsi lainnya/Miscellaneous food items,urban,19260.0
Sumatera Selatan,Makanan dan minuman jadi/Prepared food and beverages,urban,229241.0
Sumatera Selatan,Rokok/Cigarettes,urban,80791.0
Sumatera Selatan,Jumlah makanan/Total food,urban,768514.0
Sumatera Selatan,Perumahan dan fasilitas rumah tangga/Housing and household facilities,urban,406462.0
Sumatera Selatan,Aneka barang dan jasa/Goods and services,urban,183590.0
Sumatera Selatan,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",urban,32733.0
Sumatera Selatan,Barang tahan lama/Durable goods,urban,48290.0
Sumatera Selatan,"Pajak, pungutan, dan asuransi/Taxes and insurance",urban,61974.0
Sumatera Selatan,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,urban,18114.0
Sumatera Selatan,Jumlah bukan makanan/Total non-food,urban,751164.0
Sumatera Selatan,Jumlah/Total,urban,1519678.0
Sumatera Selatan,Padi-padian/Cereals,rural,100741.0
Sumatera Selatan,Umbi-umbian/Tubers,rural,6753.0
Sumatera Selatan,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,rural,57093.0
Sumatera Selatan,Daging/Meat,rural,27842.0
Sumatera Selatan,Telur dan susu/Eggs and milk,rural,33258.0
Sumatera Selatan,Sayur-sayuran/Vegetables,rural,66258.0
Sumatera Selatan,Kacang-kacangan/Legumes,rural,11934.0
Sumatera Selatan,Buah-buahan/Fruits,rural,42804.0
Sumatera Selatan,Minyak dan kelapa/Oil and coconut,rural,18005.0
Sumatera Selatan,Bahan minuman/Beverages stuffs,rural,23908.0
Sumatera Selatan,Bumbu-bumbuan/Spices,rural,17924.0
Sumatera Selatan,Konsumsi lainnya/Miscellaneous food items,rural,15998.0
Sumatera Selatan,Makanan dan minuman jadi/Prepared food and beverages,rural,156476.0
Sumatera Selatan,Rokok/Cigarettes,rural,97611.0
Sumatera Selatan,Jumlah makanan/Total food,rural,676603.0
Sumatera Selatan,Perumahan dan fasilitas rumah tangga/Housing and household facilities,rural,264309.0
Sumatera Selatan,Aneka barang dan jasa/Goods and services,rural,90870.0
Sumatera Selatan,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",rural,26610.0
Sumatera Selatan,Barang tahan lama/Durable goods,rural,37925.0
Sumatera Selatan,"Pajak, pungutan, dan asuransi/Taxes and insurance",rural,33408.0
Sumatera Selatan,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,rural,18017.0
Sumatera Selatan,Jumlah bukan makanan/Total non-food,rural,471139.0
Sumatera Selatan,Jumlah/Total,rural,1147742.0
Sumatera Selatan,Padi-padian/Cereals,total,93049.0
Sumatera Selatan,Umbi-umbian/Tubers,total,7104.0
Sumatera Selatan,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,total,64144.0
Sumatera Selatan,Daging/Meat,total,32481.0
Sumatera Selatan,Telur dan susu/Eggs and milk,total,40611.0
Sumatera Selatan,Sayur-sayuran/Vegetables,total,65577.0
Sumatera Selatan,Kacang-kacangan/Legumes,total,12385.0
Sumatera Selatan,Buah-buahan/Fruits,total,46320.0
Sumatera Selatan,Minyak dan kelapa/Oil and coconut,total,17252.0
Sumatera Selatan,Bahan minuman/Beverages stuffs,total,22637.0
Sumatera Selatan,Bumbu-bumbuan/Spices,total,17380.0
Sumatera Selatan,Konsumsi lainnya/Miscellaneous food items,total,17237.0
Sumatera Selatan,Makanan dan minuman jadi/Prepared food and beverages,total,184112.0
Sumatera Selatan,Rokok/Cigarettes,total,91223.0
Sumatera Selatan,Jumlah makanan/Total food,total,711510.0
Sumatera Selatan,Perumahan dan fasilitas rumah tangga/Housing and household facilities,total,318298.0
Sumatera Selatan,Aneka barang dan jasa/Goods and services,total,126085.0
Sumatera Selatan,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",total,28935.0
Sumatera Selatan,Barang tahan lama/Durable goods,total,41862.0
Sumatera Selatan,"Pajak, pungutan, dan asuransi/Taxes and insurance",total,44257.0
Sumatera Selatan,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,total,18054.0
Sumatera Selatan,Jumlah bukan makanan/Total non-food,total,577490.0
Sumatera Selatan,Jumlah/Total,total,1289001.0
Sumatera Utara,Padi-padian/Cereals,urban,93729.0
Sumatera Utara,Umbi-umbian/Tubers,urban,8157.0
Sumatera Utara,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,urban,92311.0
Sumatera Utara,Daging/Meat,urban,30872.0
Sumatera Utara,Telur dan susu/Eggs and milk,urban,43612.0
Sumatera Utara,Sayur-sayuran/Vegetables,urban,74447.0
Sumatera Utara,Kacang-kacangan/Legumes,urban,11102.0
Sumatera Utara,Buah-buahan/Fruits,urban,35079.0
Sumatera Utara,Minyak dan kelapa/Oil and coconut,urban,22863.0
Sumatera Utara,Bahan minuman/Beverages stuffs,urban,17631.0
Sumatera Utara,Bumbu-bumbuan/Spices,urban,13018.0
Sumatera Utara,Konsumsi lainnya/Miscellaneous food items,urban,8984.0
Sumatera Utara,Makanan dan minuman jadi/Prepared food and beverages,urban,223677.0
Sumatera Utara,Rokok/Cigarettes,urban,89807.0
Sumatera Utara,Jumlah makanan/Total food,urban,765288.0
Sumatera Utara,Perumahan dan fasilitas rumah tangga/Housing and household facilities,urban,389127.0
Sumatera Utara,Aneka barang dan jasa/Goods and services,urban,192747.0
Sumatera Utara,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",urban,42960.0
Sumatera Utara,Barang tahan lama/Durable goods,urban,35073.0
Sumatera Utara,"Pajak, pungutan, dan asuransi/Taxes and insurance",urban,64961.0
Sumatera Utara,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,urban,14575.0
Sumatera Utara,Jumlah bukan makanan/Total non-food,urban,739443.0
Sumatera Utara,Jumlah/Total,urban,1504731.0
Sumatera Utara,Padi-padian/Cereals,rural,123136.0
Sumatera Utara,Umbi-umbian/Tubers,rural,6821.0
Sumatera Utara,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,rural,79536.0
Sumatera Utara,Daging/Meat,rural,26890.0
Sumatera Utara,Telur dan susu/Eggs and milk,rural,31033.0
Sumatera Utara,Sayur-sayuran/Vegetables,rural,67506.0
Sumatera Utara,Kacang-kacangan/Legumes,rural,9456.0
Sumatera Utara,Buah-buahan/Fruits,rural,25357.0
Sumatera Utara,Minyak dan kelapa/Oil and coconut,rural,22245.0
Sumatera Utara,Bahan minuman/Beverages stuffs,rural,18090.0
Sumatera Utara,Bumbu-bumbuan/Spices,rural,11986.0
Sumatera Utara,Konsumsi lainnya/Miscellaneous food items,rural,7401.0
Sumatera Utara,Makanan dan minuman jadi/Prepared food and beverages,rural,149786.0
Sumatera Utara,Rokok/Cigarettes,rural,113486.0
Sumatera Utara,Jumlah makanan/Total food,rural,692728.0
Sumatera Utara,Perumahan dan fasilitas rumah tangga/Housing and household facilities,rural,215309.0
Sumatera Utara,Aneka barang dan jasa/Goods and services,rural,107226.0
Sumatera Utara,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",rural,32998.0
Sumatera Utara,Barang tahan lama/Durable goods,rural,20991.0
Sumatera Utara,"Pajak, pungutan, dan asuransi/Taxes and insurance",rural,39043.0
Sumatera Utara,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,rural,13322.0
Sumatera Utara,Jumlah bukan makanan/Total non-food,rural,428889.0
Sumatera Utara,Jumlah/Total,rural,1121616.0
Sumatera Utara,Padi-padian/Cereals,total,106300.0
Sumatera Utara,Umbi-umbian/Tubers,total,7586.0
Sumatera Utara,Ikan/udang/cumi/kerang/Fish/shrimp/common squid/shells,total,86850.0
Sumatera Utara,Daging/Meat,total,29170.0
Sumatera Utara,Telur dan susu/Eggs and milk,total,38235.0
Sumatera Utara,Sayur-sayuran/Vegetables,total,71480.0
Sumatera Utara,Kacang-kacangan/Legumes,total,10398.0
Sumatera Utara,Buah-buahan/Fruits,total,30923.0
Sumatera Utara,Minyak dan kelapa/Oil and coconut,total,22599.0
Sumatera Utara,Bahan minuman/Beverages stuffs,total,17827.0
Sumatera Utara,Bumbu-bumbuan/Spices,total,12577.0
Sumatera Utara,Konsumsi lainnya/Miscellaneous food items,total,8307.0
Sumatera Utara,Makanan dan minuman jadi/Prepared food and beverages,total,192090.0
Sumatera Utara,Rokok/Cigarettes,total,99929.0
Sumatera Utara,Jumlah makanan/Total food,total,734270.0
Sumatera Utara,Perumahan dan fasilitas rumah tangga/Housing and household facilities,total,314823.0
Sumatera Utara,Aneka barang dan jasa/Goods and services,total,156189.0
Sumatera Utara,"Pakaian, alas kaki, dan tutup kepala/Clothing, footwear, and headgear",total,38701.0
Sumatera Utara,Barang tahan lama/Durable goods,total,29053.0
Sumatera Utara,"Pajak, pungutan, dan asuransi/Taxes and insurance",total,53881.0
Sumatera Utara,Keperluan pesta dan upacara/kenduri/Parties and ceremonies,total,14040.0
Sumatera Utara,Jumlah bukan makanan/Total non-food,total,606687.0
Sumatera Utara,Jumlah/Total,total,1340957.0
